label,capture_id,sample_index,dataset_split,dbfs_mean,dbfs_std,dbfs_range,f_peak_acoustic_hz_mean,f_peak_acoustic_hz_std,f_peak_acoustic_hz_range,low_rumble_ratio_mean,low_rumble_ratio_std,low_rumble_ratio_range,band_bass_ratio_mean,band_bass_ratio_std,band_bass_ratio_range,band_low_mid_ratio_mean,band_low_mid_ratio_std,band_low_mid_ratio_range,band_mid_ratio_mean,band_mid_ratio_std,band_mid_ratio_range,band_presence_ratio_mean,band_presence_ratio_std,band_presence_ratio_range,band_high_ratio_mean,band_high_ratio_std,band_high_ratio_range,band_bass_peak_hz_mean,band_bass_peak_hz_std,band_bass_peak_hz_range,band_low_mid_peak_hz_mean,band_low_mid_peak_hz_std,band_low_mid_peak_hz_range,band_mid_peak_hz_mean,band_mid_peak_hz_std,band_mid_peak_hz_range,band_presence_peak_hz_mean,band_presence_peak_hz_std,band_presence_peak_hz_range,band_high_peak_hz_mean,band_high_peak_hz_std,band_high_peak_hz_range,dominant_band_ratio_mean,dominant_band_ratio_std,dominant_band_ratio_range,dominant_band_peak_hz_mean,dominant_band_peak_hz_std,dominant_band_peak_hz_range,fft_low_ratio_mean,fft_low_ratio_std,fft_low_ratio_range,fft_mid_ratio_mean,fft_mid_ratio_std,fft_mid_ratio_range,fft_high_ratio_mean,fft_high_ratio_std,fft_high_ratio_range,fft_total_energy_mean,fft_total_energy_std,fft_total_energy_range
low,capture_20260719202447,13,testing,-85.925,1.284494064,3.34,562.475,263.0964213,609.4,0.34547025,0.1153215425,0.310952,0.30494075,0.1029008046,0.264807,0.275697,0.1084212453,0.284474,0.25651875,0.05977113638,0.140957,0.070207,0.02919797859,0.072341,0.09263675,0.04373554753,0.113886,58.625,20.30829572,46.9,257.8,52.39107748,140.6,703.1,136.6672236,375,2367.2,77.72962756,187.5,7300.75,2051.938138,5531.3,0.38197325,0.02664953764,0.071843,281.25,287.0393745,703.1,0.39890125,0.09405600433,0.260924,0.48053975,0.08181734776,0.213684,0.12055875,0.05228149506,0.139506,0.001378569175,0.0006334488104,0.0017053483
low,capture_20260719202447,14,testing,-86.165,1.209638376,2.97,398.425,230.8516447,562.5,0.35887875,0.11515666,0.317964,0.301603,0.116837969,0.316593,0.228578,0.08443734252,0.215632,0.2516915,0.09372577261,0.264522,0.09995175,0.04154998683,0.109082,0.118176,0.05086400628,0.131026,70.325,40.57329017,93.7,234.35,46.85,93.7,773.45,157.2403018,421.9,2273.45,262.0582235,656.3,5953.125,702.3625039,1828.2,0.35695575,0.09043407916,0.23176,410.15,278.062012,750,0.408395,0.1155898153,0.298457,0.42028325,0.07451891311,0.169352,0.17132175,0.07002876604,0.174694,0.001362754825,0.001144353173,0.0026731031
low,capture_20260719202447,15,testing,-86.0275,1.29785159,3.1,433.6,106.778673,281.3,0.401721,0.07153881112,0.168191,0.3574595,0.07296759262,0.182562,0.2700575,0.1023785255,0.280068,0.200525,0.04117832066,0.115376,0.077584,0.02474299726,0.069089,0.094374,0.03407101163,0.084243,58.625,20.30829572,46.9,339.85,69.32800661,187.5,691.4,176.5769521,468.8,2238.25,176.547083,468.7,6738.3,1493.91733,3234.4,0.39264925,0.05309385502,0.140497,222.675,156.7726439,375,0.42156575,0.07524109812,0.169643,0.448811,0.09616427971,0.250233,0.12962325,0.04307199976,0.118743,0.001325807975,0.0006184125849,0.0014689921
low,capture_20260719202447,16,testing,-86.3625,1.289639,3.04,468.775,232.0370916,609.4,0.34494275,0.1331707246,0.348274,0.27914875,0.1193302692,0.317417,0.251576,0.14935763,0.392542,0.25262875,0.1372039098,0.375027,0.0997925,0.03805794308,0.094134,0.116854,0.05604388119,0.155068,46.9,0,0,328.15,119.522979,281.3,679.7,142.5914619,328.2,3000,978.2443023,2578.2,6996.075,787.4322427,1828.1,0.41174175,0.09407860013,0.240645,410.175,300.8366033,796.9,0.3851495,0.14822578,0.381172,0.444365,0.09798421477,0.2564,0.1704855,0.07203911147,0.18928,0.001475356025,0.001235137996,0.0029639905
low,capture_20260719202447,17,testing,-86.11,1.345548215,3.14,375,33.16330804,93.8,0.450401,0.09231162216,0.259438,0.407881,0.08693890544,0.238859,0.27160575,0.1260462335,0.31209,0.17581925,0.0405670142,0.109115,0.06763,0.02482930348,0.064017,0.077064,0.03493870551,0.094619,46.9,0,0,339.85,90.01912297,234.4,691.4,106.778673,281.3,3281.25,574.086912,1593.7,7265.6,1369.443104,3796.9,0.458472,0.05148585557,0.137868,140.65,162.3797632,375,0.47733875,0.09936817666,0.280765,0.40931325,0.1261936993,0.340364,0.11334775,0.04641927496,0.116998,0.00168951745,0.0009370749275,0.0024238582
low,capture_20260719202447,18,testing,-86.0725,1.42297883,3.66,539.025,419.9250074,984.4,0.3441805,0.1405911914,0.395822,0.3025775,0.1406847388,0.397358,0.3139625,0.2257458288,0.586459,0.223707,0.03546923028,0.098586,0.0764435,0.03599447391,0.095632,0.08330975,0.03561893351,0.097136,70.325,40.57329017,93.7,269.5,51.06794494,140.6,832.025,270.0389266,703.1,2519.525,516.0304515,1359.4,6574.25,1086.941094,3000,0.455217,0.1415008171,0.355077,164.05,117.15,234.3,0.369716,0.1282063434,0.361364,0.509856,0.1676947382,0.461462,0.12042775,0.05603315595,0.154064,0.00159507485,0.0009616120884,0.0024417814
low,capture_20260719202447,19,testing,-86.2675,1.321161894,3.27,375,104.8045085,281.2,0.372332,0.1399600123,0.30688,0.32624825,0.1089989386,0.250433,0.28797075,0.10109225,0.279553,0.21223725,0.04300305827,0.115625,0.08828075,0.0427452192,0.097412,0.08526275,0.03369856359,0.079763,58.625,20.30829572,46.9,292.975,90.01587013,234.4,726.55,233.2039504,562.5,2191.4,142.0776548,375,5789.075,940.1426817,2296.9,0.38962925,0.06470244383,0.158886,234.375,198.8502122,468.7,0.423861,0.170632092,0.423157,0.43697225,0.1501812535,0.329391,0.139167,0.06567066819,0.157112,0.0014188961,0.0006268085586,0.0013182791
low,capture_20260719202447,20,testing,-86.285,1.26819754,3.21,304.675,70.32500889,187.5,0.35803125,0.1883292363,0.466969,0.32139125,0.1735629425,0.450672,0.33118225,0.2973760886,0.74276,0.18567025,0.06474525885,0.172102,0.076424,0.03307361738,0.092821,0.08533175,0.05217599927,0.144431,58.625,20.30829572,46.9,281.25,87.70178162,234.4,644.525,145.8907361,375,2671.85,626.2523393,1593.7,7499.975,2473.068257,5765.6,0.5226865,0.1891856509,0.495427,140.65,162.3797632,375,0.39819225,0.1837209907,0.457709,0.476563,0.2253929533,0.548246,0.12524475,0.06324967868,0.17885,0.001976285725,0.001384067658,0.0036246201
low,capture_20260719202447,21,testing,-86.2525,1.080448402,2.6,445.3,126.1985539,328.1,0.40138575,0.09049278505,0.224644,0.34987175,0.08199371289,0.184582,0.2412625,0.1280871368,0.333612,0.23895475,0.01785289082,0.046428,0.090325,0.05242222161,0.143117,0.07958575,0.02960528339,0.076079,46.9,0,0,304.675,84.51551263,234.4,691.375,38.88742567,93.8,2308.6,232.900204,562.5,6667.925,1148.373818,2625,0.4018395,0.06677287742,0.170094,140.65,162.3797632,375,0.43905225,0.08801498863,0.200238,0.4236995,0.1048231731,0.274517,0.13724825,0.06734106423,0.189294,0.001512464275,0.0007750952232,0.0019488699
low,capture_20260719202447,22,testing,-86.29,1.391492005,3.23,339.825,60.92488716,140.7,0.33649675,0.05865131236,0.151498,0.28126075,0.06964833069,0.177364,0.335582,0.1406629183,0.365263,0.220587,0.09051936707,0.220217,0.083469,0.03958881,0.103351,0.07910125,0.03011935416,0.076894,46.9,0,0,339.825,60.92488716,140.7,703.125,119.5327858,328.2,3035.15,538.9371461,1359.4,7769.55,1511.84985,3562.6,0.3970985,0.1090459779,0.288123,386.7,246.6366052,656.2,0.391525,0.07949026977,0.188037,0.4835105,0.04103092425,0.105374,0.12496475,0.05666310556,0.147821,0.001615480025,0.0009829060272,0.002416698
low,capture_20260719202447,23,testing,-86.155,0.8923144065,2.27,527.35,246.6579869,656.3,0.4553625,0.08128461597,0.21548,0.39123725,0.05187877072,0.141231,0.20955825,0.08127188293,0.21807,0.236746,0.06651861612,0.165032,0.0729375,0.01614017535,0.045393,0.089521,0.03008345224,0.082513,82.05,38.8497426,93.7,316.425,129.9869489,281.3,808.6,76.84403035,187.5,2296.875,258.9050731,703.2,7605.475,2506.702836,6468.8,0.39123725,0.05187877072,0.141231,82.05,38.8497426,93.7,0.47903925,0.09647215674,0.259501,0.39672525,0.1131502619,0.307607,0.12423475,0.03959992791,0.11141,0.0013646905,0.0005147054918,0.001417718
low,capture_20260719202447,24,testing,-86.1575,1.209284396,3.1,316.4,51.06794494,140.6,0.35002775,0.08661937225,0.188624,0.25527825,0.08192444102,0.226279,0.38469375,0.1428817872,0.357249,0.1760825,0.03257683605,0.082945,0.0885315,0.02691743214,0.070303,0.09541375,0.03400130015,0.095337,58.625,20.30829572,46.9,316.4,51.06794494,140.6,574.225,20.30829572,46.9,2449.25,356.0244971,937.5,8097.675,1613.387996,4078.1,0.40564825,0.1305595853,0.313002,246.1,125.6550238,328.1,0.4187225,0.1132452042,0.282308,0.44095125,0.1426903722,0.359945,0.14032625,0.04396552468,0.117363,0.0012236816,0.0004171578982,0.0011286046
low,capture_20260719202447,25,testing,-86.085,1.43983506,3.55,316.4,60.89121447,140.6,0.3056165,0.01288057011,0.034256,0.226405,0.06217033336,0.163174,0.29746425,0.09587542161,0.233083,0.29866225,0.05140152481,0.142821,0.08324175,0.02107522802,0.05756,0.09422675,0.02490561934,0.061434,82.05,38.8497426,93.7,269.525,69.3237829,187.5,703.1,196.0772552,515.6,2414.075,332.2830298,750,7769.525,441.4492801,1125,0.356024,0.06999695767,0.179697,597.625,302.6338247,843.7,0.34511625,0.02494513357,0.05873,0.51991575,0.05635811931,0.150566,0.13496775,0.03610437272,0.100623,0.0011735618,0.0003106705771,0.0007812702
low,capture_20260719202447,26,testing,-86.055,1.289447556,3.24,269.5,20.26499445,46.8,0.41311375,0.209934288,0.547655,0.34873125,0.1847959379,0.480388,0.299923,0.1137431762,0.28948,0.18969175,0.07170468979,0.178041,0.073747,0.03973762862,0.102026,0.0879075,0.04361024272,0.110825,58.625,20.30829572,46.9,246.075,38.84220482,93.7,621.075,38.84220482,93.7,3621.1,842.7086893,1921.9,8097.65,2050.280403,5109.3,0.4308975,0.1293715379,0.364641,246.1,230.532091,562.5,0.458479,0.2163275036,0.514295,0.4194785,0.1853252637,0.480603,0.12204225,0.0641455679,0.157222,0.001475956175,0.0006257783955,0.0016415053
low,capture_20260719202447,27,testing,-86.095,1.3617911,3.4,281.25,57.3997169,140.6,0.33566225,0.104660192,0.277863,0.25722425,0.08116309886,0.190158,0.33828925,0.2120414621,0.517167,0.197331,0.06054914082,0.166315,0.09898025,0.04879746756,0.131142,0.10817525,0.05095357469,0.134808,70.325,40.57329017,93.7,222.65,38.8497426,93.7,703.125,128.3587818,328.1,2484.35,217.358523,609.4,5789.075,611.6239751,1312.5,0.410535,0.1712561894,0.436465,257.8,194.6819843,515.6,0.41133525,0.0533875575,0.13922,0.4229975,0.1297562878,0.323825,0.16566775,0.07824547723,0.193971,0.001759948375,0.001548154062,0.0037581083
low,capture_20260719202447,28,testing,-86.045,1.437054279,3.42,339.825,60.92488716,140.7,0.33375225,0.1218428525,0.270637,0.28965225,0.1133345205,0.242013,0.32257775,0.2274665574,0.593302,0.22813725,0.1101099631,0.301845,0.07691775,0.04740261749,0.132626,0.0827155,0.04688318674,0.129729,58.625,20.30829572,46.9,339.825,60.92488716,140.7,890.65,193.2887671,468.8,2917.95,610.6121457,1687.5,7476.575,244.7174327,656.3,0.47661,0.1328646375,0.31191,281.25,287.0393745,703.1,0.384754,0.1191791774,0.30526,0.4898115,0.1027696069,0.263802,0.12543475,0.07806286523,0.217545,0.002026430375,0.001690132412,0.0042571585
low,capture_20260719202447,29,testing,-85.885,1.412542035,3.32,421.9,109.9262935,281.2,0.400706,0.2172756882,0.561624,0.357089,0.2179932232,0.539537,0.281827,0.2664919598,0.635242,0.22012175,0.1393655618,0.341695,0.066704,0.0342593623,0.079831,0.0742585,0.03469247332,0.085178,93.75,46.85,93.7,339.875,129.9869489,281.3,621.075,116.6170522,281.3,2660.15,570.613812,1500,7054.7,2273.432474,5812.5,0.582851,0.1138142503,0.287029,210.95,191.8243533,468.7,0.47289025,0.1558272452,0.402332,0.420598,0.1574800459,0.370811,0.1065115,0.05284849248,0.12451,0.001918182225,0.001290355038,0.0033154111
low,capture_20260719202447,30,testing,-86.14,1.236507177,3.12,316.4,60.89121447,140.6,0.29010325,0.07171023149,0.19935,0.21601025,0.07423872418,0.208651,0.382444,0.2199260805,0.537718,0.22186375,0.08691713966,0.229846,0.08164625,0.03744103543,0.091183,0.09803625,0.04486418411,0.121266,93.75,46.85,93.7,316.4,60.89121447,140.6,785.175,170.2466207,468.8,2156.25,136.6500732,328.1,6550.775,1180.931722,2859.4,0.434314,0.1837392777,0.440976,316.4,142.0776548,375,0.342713,0.08831925019,0.230945,0.5174635,0.1440233552,0.376048,0.1398235,0.06583576224,0.173535,0.001629981875,0.001264632667,0.002996207
low,capture_20260719202447,31,testing,-86.0925,1.426312992,3.43,246.1,20.26499445,46.8,0.3279515,0.2305635114,0.576034,0.230218,0.2468306783,0.633007,0.347446,0.1518674884,0.397988,0.201823,0.0707691341,0.168769,0.1107095,0.06489308426,0.146291,0.10980325,0.05938322365,0.152773,93.75,46.85,93.7,234.375,33.12796213,93.7,667.975,129.9869489,281.3,2894.55,478.4612027,1312.5,9199.225,1228.34227,3375,0.4597545,0.1677512186,0.386215,187.5,87.67505346,234.3,0.411826,0.2182849057,0.55977,0.41064825,0.1842265381,0.509191,0.17752575,0.1042812054,0.244058,0.00135099565,0.0007324700301,0.0018841233
low,capture_20260719202447,32,testing,-85.99,1.174904251,2.88,246.1,20.26499445,46.8,0.465333,0.1444284645,0.371652,0.3323185,0.1460778138,0.302623,0.300982,0.09109838608,0.235392,0.199076,0.08674931667,0.203551,0.08666625,0.02834510332,0.075214,0.0809575,0.02793398505,0.074018,93.75,46.85,93.7,222.65,38.8497426,93.7,714.85,90.03214704,234.4,3023.425,1011.081907,2671.9,7382.8,1888.595166,4828.2,0.42962275,0.07213770105,0.182447,281.25,287.0393745,703.1,0.5331675,0.1407275047,0.355303,0.33780325,0.1528262717,0.402889,0.129029,0.04406860027,0.119324,0.00134778805,0.0004354319842,0.0010934168
low,capture_20260719202447,33,testing,-86.3925,1.131644268,2.76,304.675,70.32500889,187.5,0.5182575,0.1348025555,0.363035,0.43693475,0.1808534466,0.480035,0.2975605,0.1920159132,0.486215,0.142908,0.03391444514,0.082726,0.054064,0.01340323353,0.036682,0.06853225,0.02208177943,0.062041,46.9,0,0,246.075,38.84220482,93.7,667.975,106.7704401,234.4,2953.1,880.6866554,2343.7,6011.7,414.459039,984.3,0.55746525,0.07333429847,0.177875,82.05,60.88158589,140.6,0.5602925,0.1265578884,0.343794,0.3455685,0.1422341035,0.386827,0.09413875,0.02751620098,0.076777,0.00169150175,0.0007173827715,0.001831259
low,capture_20260719202447,34,testing,-86.155,1.345074347,3.23,339.85,69.32800661,187.5,0.3063025,0.1091945916,0.306718,0.214787,0.06134698041,0.164294,0.33844725,0.1619401127,0.423748,0.23424625,0.04276639731,0.11282,0.10900975,0.05595444818,0.13317,0.1035095,0.05501851064,0.141702,58.625,20.30829572,46.9,246.1,101.4981773,234.4,773.45,191.8243533,468.7,2167.95,69.32800661,187.5,5964.85,814.8620267,1781.3,0.3624875,0.1445417505,0.359075,433.625,210.6016426,515.6,0.3516935,0.12945656,0.362428,0.47734525,0.160658356,0.405704,0.17096125,0.09150291136,0.224676,0.00137611855,0.0009253538396,0.0023463978
low,capture_20260719202447,35,testing,-86.18,1.371623126,3.29,527.35,300.8473159,750,0.35806425,0.1578455711,0.408721,0.3017255,0.161272336,0.403935,0.26793825,0.2489276712,0.650449,0.2296255,0.04919605481,0.129943,0.096469,0.03599196701,0.098657,0.1042415,0.04515412589,0.11045,82.05,38.8497426,93.7,269.525,69.3237829,187.5,750.025,155.466787,375,2367.175,176.9144762,421.8,8765.625,1528.658841,3937.5,0.46709125,0.144029958,0.390337,257.825,221.1023109,562.5,0.400164,0.1372461548,0.36651,0.4425325,0.1891541358,0.49898,0.1573035,0.06292621282,0.165592,0.0014861804,0.001034010557,0.0024877569
low,capture_20260719202447,36,testing,-85.995,1.265810017,3.22,328.125,87.71514621,234.4,0.31683925,0.1923793441,0.516868,0.26254625,0.1938369976,0.532079,0.398889,0.2207764439,0.495202,0.17176675,0.02920341214,0.077518,0.08862875,0.05054357924,0.138651,0.07816925,0.03732514769,0.091394,70.35,23.45,46.9,316.4,101.5097286,281.3,867.2,180.0122079,468.7,2988.3,675.5379264,1875,8074.25,1814.363731,4640.6,0.520377,0.1323584166,0.329861,187.5,119.4739511,281.2,0.392522,0.1529138585,0.427199,0.471879,0.1652726775,0.392558,0.135599,0.07427873348,0.200299,0.002538118125,0.002839522586,0.0067201834
low,capture_20260719202447,37,testing,-86.13,1.376571829,3.3,457,253.2509822,609.4,0.36699925,0.09848216575,0.273894,0.317666,0.08762848283,0.243346,0.243314,0.1261326781,0.318957,0.24090625,0.04109914152,0.115104,0.088573,0.01647876531,0.045754,0.10954025,0.03801133009,0.098436,58.625,20.30829572,46.9,281.225,66.29126545,187.5,890.625,206.9972267,562.5,2578.125,458.0599817,1218.7,7312.5,1544.039826,3843.8,0.37514675,0.06934267547,0.160899,117.2,96.60194097,234.3,0.37592275,0.09878656116,0.26962,0.47442725,0.123277167,0.329274,0.1496505,0.0293248659,0.077852,0.0010427192,0.0003354027266,0.0009173689
low,capture_20260719202447,38,testing,-86.33,1.209214621,2.98,375,74.15541113,187.6,0.44013175,0.1415931869,0.399352,0.3932515,0.1557362744,0.436637,0.20115625,0.05298966281,0.149739,0.20948525,0.05536648087,0.141562,0.0867765,0.02739432541,0.068434,0.10933075,0.03764293125,0.091302,82.05,38.8497426,93.7,375,74.15541113,187.6,679.675,107.4232139,281.3,2343.75,87.70178162,234.4,7628.9,2329.248497,5765.6,0.4246685,0.1164876308,0.310969,175.8,197.1157401,468.7,0.459153,0.1332229606,0.371438,0.39043175,0.09318596164,0.243763,0.1504155,0.05070053006,0.127675,0.00118839355,0.00065386557,0.0015747334
low,capture_20260719202447,39,testing,-86.2,1.126254856,2.63,304.7,96.65045266,234.4,0.53041375,0.1335000852,0.34676,0.4384625,0.1510575623,0.37499,0.2480145,0.1568750195,0.405562,0.1624835,0.07020218168,0.163582,0.07113925,0.02226066157,0.057352,0.07990075,0.02913357374,0.063872,46.9,0,0,281.25,114.8402477,281.3,679.675,150.0712727,375,2214.85,265.9537037,656.3,7535.15,1936.816746,5203.2,0.48432375,0.134408811,0.360443,105.475,101.4548761,234.3,0.6012655,0.1105472299,0.274046,0.28500375,0.1061569157,0.282986,0.113731,0.03899550752,0.099465,0.0014545004,0.0005203353255,0.0011193827
low,capture_20260719202447,40,testing,-86.19,1.222476994,3.15,304.675,52.40226021,140.6,0.2419095,0.05630741458,0.143636,0.1928935,0.04025959606,0.111767,0.34247575,0.1665150731,0.427159,0.28326675,0.08465801368,0.214799,0.092526,0.0245765413,0.068403,0.088838,0.02505394335,0.065053,58.625,20.30829572,46.9,304.675,52.40226021,140.6,679.675,84.51551263,234.4,2660.15,297.1375902,656.2,7441.4,2626.099979,6515.6,0.404672,0.1277345265,0.311723,609.35,196.1131115,515.7,0.3113365,0.057054317,0.151457,0.54386975,0.07701597371,0.209396,0.14479375,0.03923378509,0.096287,0.001430500625,0.0008096944933,0.0019736946
